label,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x_max,x_min,x_diff,y_max,y_min,y_diff
2,1020.49920,400.49964,1031.01642,389.64414,1043.66943,381.25617,1058.27727,377.15941,1073.13962,379.51877,1084.81884,389.12795,1094.72339,400.88184,1102.96243,413.32948,1108.67571,427.01796,1111.00032,442.49976,1111.00032,1020.4992000000001,90.50112000000001,442.49976,377.1594075082063,65.34035249179368
2,898.50048,441.49968,911.15275,425.42686,925.26728,410.47123,940.91311,397.17572,958.15928,386.08362,977.12884,378.29443,997.68156,376.47767,1017.04404,382.57251,1034.20875,394.34490,1050.49920,406.50012,1050.4992,898.50048,151.99871999999993,441.49967999999996,376.47766692223763,65.02201307776232
2,897.50016,446.00004,906.28496,434.85470,914.98476,422.63240,924.28101,410.64496,934.85513,400.20423,947.37179,392.61297,961.70436,388.74617,976.54816,388.96627,990.12431,394.17400,1000.50048,405.50004,1000.5004799999999,897.5001600000003,103.00031999999965,446.0000400000002,388.7461743103375,57.25386568966269
2,861.50016,478.50048,876.14704,468.74363,890.91987,456.91496,906.70078,447.34188,924.26320,444.10209,942.54295,447.12047,958.59280,455.29221,970.66781,469.03323,980.79658,484.92031,991.49952,498.99996,991.4995200000001,861.5001599999999,129.99936000000014,498.99996,444.10208959745046,54.89787040254953
2,858.00000,482.49972,872.20584,466.58510,886.41581,450.27253,901.65117,434.99422,918.93173,422.18322,938.73021,413.59928,960.08688,411.48540,981.30619,415.58686,1000.22427,425.55482,1014.49920,441.99972,1014.4992,858.0000000000002,156.49919999999975,482.49972,411.48539781451694,71.01432218548308
2,1008.00000,414.99972,1017.65279,397.24075,1030.06966,383.54336,1044.57313,371.22431,1060.55390,358.48170,1078.45843,357.75116,1096.47482,365.74277,1111.45707,377.37308,1122.89162,393.51779,1131.50016,410.50044,1131.50016,1007.9999999999998,123.50016000000028,414.99972,357.7511643821097,57.248555617890304
2,1010.49984,400.99968,1013.77182,390.79928,1021.03284,377.97053,1032.05983,375.44986,1041.00396,384.14343,1045.95600,395.74508,1050.32915,407.37588,1054.34554,418.99120,1057.92808,430.79714,1060.99968,442.99980,1060.99968,1010.4998399999997,50.49984000000018,442.99980000000005,375.44986052214,67.54993947786005
2,1010.00064,414.49968,1016.95972,402.75750,1027.86329,397.48449,1041.05913,396.33540,1048.36731,405.36608,1051.52774,419.17264,1054.80229,431.33089,1058.03887,442.76790,1060.88804,454.73905,1063.00032,468.49968,1063.0003199999999,1010.0006399999997,52.999680000000126,468.49968,396.33540023136504,72.16427976863497
2,1015.49952,429.49980,1018.87806,414.06460,1026.81460,404.01711,1037.44848,395.97719,1048.97474,386.93832,1061.24722,385.45275,1071.73775,395.76570,1077.53605,408.10060,1082.12735,420.82341,1089.50016,433.00008,1089.5001599999998,1015.49952,74.00063999999986,433.00008,385.4527520940685,47.547327905931525
2,777.99936,462.50028,790.24046,449.19095,803.67524,435.51950,819.15844,425.04165,837.27666,421.08193,855.75655,424.49415,871.71239,433.89826,885.07037,446.91720,896.20732,462.08183,905.50080,478.00044,905.5008,777.9993599999998,127.50144000000023,478.00044,421.0819286484787,56.91851135152132
2,821.50080,449.00028,831.80167,437.33125,844.22646,426.33448,858.59394,418.83852,874.55591,417.53841,889.54782,423.23541,901.94355,433.52915,912.23234,445.83577,919.93191,459.87647,924.49920,475.50024,924.4992,821.5008,102.99839999999995,475.50024,417.53840925725643,57.96183074274359
2,1000.99968,398.00052,1009.26858,384.60843,1022.38858,373.01018,1037.93990,370.62744,1052.79765,378.33425,1064.36773,389.83169,1073.18186,403.52241,1080.13329,418.52456,1086.11001,433.97243,1092.00000,449.00028,1092.0,1000.9996800000002,91.00031999999976,449.00028000000003,370.6274395463871,78.37284045361292
2,995.50080,383.50044,1007.04769,367.39998,1023.58421,357.97726,1042.62730,354.99166,1061.36887,358.78166,1077.13673,369.75167,1090.37542,383.88905,1101.69220,399.29144,1111.44755,415.73164,1119.99936,433.00008,1119.99936,995.5007999999998,124.49856000000023,433.00008,354.9916564111744,78.00842358882562
2,1008.00000,392.00004,1012.07914,383.81809,1016.65632,374.05504,1022.18119,364.36975,1029.10338,356.42106,1037.87659,351.81860,1048.38015,350.63256,1053.56423,358.34886,1054.27383,371.23637,1056.49920,379.50012,1056.4992,1008.0,48.49919999999997,392.00003999999984,350.6325603925554,41.367479607444466
2,822.49920,504.50040,841.45638,504.29807,855.15511,495.77338,866.69059,483.71282,879.15803,472.90289,894.66701,467.06881,911.44280,466.31937,926.40809,472.90080,937.94905,485.58044,945.50016,500.00004,945.50016,822.4992,123.00096000000008,504.5004,466.31937086207097,38.181029137929045
2,870.00000,507.49956,876.96449,500.97697,884.69837,493.47832,893.29621,487.09172,902.85240,483.90487,913.05134,485.19339,922.38296,489.76299,930.06508,496.57339,935.97423,505.01843,939.99936,514.50012,939.99936,869.9999999999999,69.99936000000014,514.50012,483.9048744309759,30.595245569024144
2,1029.50016,398.00052,1035.25921,388.70114,1043.93045,382.85938,1054.40528,380.88309,1063.89153,384.70989,1069.64266,394.00518,1072.47264,404.25194,1073.76439,414.67203,1074.95965,425.13246,1077.50016,435.50028,1077.50016,1029.5001599999998,48.00000000000023,435.50028000000003,380.8830940165084,54.61718598349165
2,1003.00032,407.00016,1009.30425,397.74007,1019.03300,390.58258,1030.32138,389.54849,1039.84768,395.89175,1045.71230,405.92791,1050.58463,416.41662,1054.49594,427.09982,1056.96224,438.21518,1057.49952,450.00036,1057.4995199999998,1003.0003199999996,54.4992000000002,450.00036,389.5484905853249,60.451869414675116
2,1005.99936,399.99960,1013.32948,395.16236,1017.37143,384.40176,1021.89911,374.55533,1030.31323,372.29943,1037.07448,379.07444,1039.56101,388.59980,1040.07295,398.19431,1040.31824,407.82938,1041.99936,417.49992,1041.99936,1005.99936,36.0,417.49992,372.2994297726595,45.20049022734048
2,875.50080,426.99960,881.92888,424.28250,885.83527,407.47149,891.56258,392.98428,901.64790,395.20750,905.62798,406.67425,908.13313,418.60565,910.51935,430.28882,912.05289,442.12104,912.00000,454.49964,912.0528908435297,875.5008,36.55209084352964,454.49964,392.98428141501034,61.515358584989656
2,879.00096,450.00036,878.11829,438.80077,880.54301,431.38103,884.46780,425.52418,888.08534,419.01325,889.66274,409.73953,894.45652,406.46761,895.25759,414.76023,891.33632,425.02753,894.00000,430.99992,895.25759214495,878.1182876044667,17.139304540483295,450.00035999999994,406.46761446537016,43.53274553462978
2,880.99968,449.00028,882.55653,439.85803,885.11489,429.77989,888.35983,419.30993,891.97641,408.99224,895.64970,399.37089,899.18597,390.79239,904.07634,380.85645,909.44701,379.63108,908.49984,389.99988,909.4470061833135,880.99968,28.44732618331352,449.00028,379.63108137896563,69.36919862103434
2,889.49952,452.49948,888.67116,444.83854,888.97842,438.75163,889.33080,432.52696,888.63095,424.54004,885.19944,421.00291,880.56647,427.18324,878.28730,433.19983,876.24006,439.09216,872.00064,445.50000,889.4995200000004,872.00064,17.49888000000044,452.49948000000023,421.0029086484249,31.496571351575312
2,908.00064,487.50012,909.42708,478.20933,911.62679,469.43506,914.37726,460.97351,917.45595,452.62089,920.64034,444.17341,923.69992,435.43892,926.09981,426.67000,927.58106,418.29404,930.00000,414.49968,930.0,908.00064,21.999360000000024,487.5001199999999,414.49968,73.00043999999991
2,829.49952,425.49948,856.81611,420.46954,884.58911,415.46085,912.49951,413.46360,940.25009,416.59985,967.64498,422.92815,994.41319,431.04432,1019.99720,442.45375,1043.28847,457.95460,1063.00032,478.00044,1063.0003199999999,829.4995199999998,233.50080000000003,478.00044,413.46360198160164,64.53683801839838
2,843.50016,426.49956,871.65294,417.63095,900.83111,413.63467,930.28536,414.27033,959.29535,419.32267,987.27103,428.71080,1013.20727,442.63861,1036.06437,461.11891,1056.71377,482.33026,1076.49984,504.00036,1076.49984,843.5001600000002,232.99967999999978,504.00036,413.63466805594396,90.36569194405604
2,825.50016,431.49996,850.79678,423.04691,877.34118,420.58442,903.70754,424.45522,928.30987,434.77126,949.45883,450.82403,967.95384,470.08518,984.86839,490.60224,999.86631,512.48367,1012.50048,535.99968,1012.50048,825.5001600000004,187.00031999999965,535.99968,420.5844181977025,115.4152618022975
2,1039.00032,398.99952,1049.78348,390.81561,1062.11138,385.97128,1075.28887,384.23246,1088.62069,385.36532,1101.37400,389.23454,1112.77339,395.90120,1122.76314,404.75892,1131.83631,414.67410,1140.49920,424.50048,1140.4992,1039.0003200000003,101.49887999999964,424.50048000000004,384.2324594200252,40.26802057997486
2,883.49952,475.00020,902.30573,467.32717,922.65803,466.02034,942.13043,471.61744,958.40618,483.65081,970.68589,499.84343,980.43077,517.65640,988.81886,536.08157,996.84410,554.67675,1005.50016,573.00048,1005.50016,883.4995200000002,122.00063999999986,573.00048,466.0203433928953,106.98013660710473
2,875.50080,439.49952,895.18865,423.08910,915.07198,406.44944,936.25643,391.71531,959.73843,381.01391,984.98791,376.28242,1010.87714,376.67479,1036.02119,381.66919,1057.62481,396.00617,1075.00032,414.99972,1075.0003199999999,875.5007999999999,199.49951999999996,439.4995199999999,376.28241749015035,63.21710250984955
2,895.00032,427.49964,914.12048,411.77830,934.60566,397.65485,956.49705,385.92356,979.83504,377.37953,1004.35903,373.12278,1029.05344,374.86655,1052.72490,382.51995,1073.72786,395.58325,1089.99936,414.49968,1089.99936,895.0003200000001,194.99903999999992,427.49964000000006,373.12278108678487,54.37685891321519
2,907.00032,411.99948,927.44959,399.57970,949.68700,388.89454,973.28668,383.21966,997.49276,385.37483,1019.63646,395.14457,1039.82317,408.76613,1059.72554,422.68242,1077.07733,439.07372,1088.99904,461.00016,1088.99904,907.00032,181.99871999999993,461.00016,383.21965899434815,77.78050100565184
2,926.49984,558.00036,940.13865,546.28177,954.00640,533.77831,968.27422,521.35229,983.11323,509.86606,998.69456,500.18191,1015.36137,492.87331,1033.97127,487.78300,1048.70003,496.95267,1053.00096,515.00016,1053.0009599999998,926.4998399999998,126.50112000000001,558.00036,487.78300349547925,70.21735650452075
2,916.99968,401.99976,938.17639,383.44913,959.92744,364.69134,983.16011,348.14013,1008.73640,336.12685,1036.49034,329.18875,1064.73700,329.58703,1091.19547,340.25981,1113.94633,357.15988,1131.00096,380.00016,1131.00096,916.9996799999998,214.0012800000003,401.9997599999999,329.18875276160014,72.81100723839978
2,909.00096,471.99996,926.41531,461.18209,945.97273,451.08185,966.42976,446.00946,986.64238,449.48104,1006.25809,458.68196,1024.15361,470.16305,1036.46961,486.75130,1044.77452,506.79697,1054.50048,524.99988,1054.50048,909.0009600000001,145.49951999999985,524.99988,446.0094573789429,78.99042262105706
2,854.00064,386.49960,875.91813,375.14887,897.21140,361.45847,919.05205,348.89353,942.58659,340.88582,967.65839,339.13723,992.40143,342.78612,1016.22103,350.70404,1037.71642,363.29145,1054.50048,382.00032,1054.50048,854.0006400000002,200.49983999999972,386.49960000000016,339.13722761690326,47.3623723830969
2,854.99904,530.50032,865.42220,515.55228,875.98043,501.15049,886.70234,486.98243,897.61651,472.73558,908.88124,458.33478,922.55636,447.18331,940.50142,443.68920,950.38443,457.95042,957.99936,474.00012,957.99936,854.9990399999998,103.00032000000022,530.5003199999998,443.6891959428918,86.81112405710797
2,931.00032,408.00024,957.55377,391.80376,985.84788,378.86556,1015.51211,369.54531,1046.17491,364.20492,1077.27954,363.60002,1107.81109,369.24577,1136.19613,381.81848,1161.33076,400.28603,1182.49920,423.00036,1182.4992,931.0003200000004,251.49887999999953,423.00036,363.6000184039516,59.400341596048406
2,985.49952,388.99980,1015.50876,363.30219,1049.60302,348.31966,1086.19280,338.95555,1123.69622,330.20177,1161.12838,323.99261,1198.37850,330.40908,1234.62543,343.17948,1267.85982,360.68071,1295.50080,387.49968,1295.5008,985.4995199999998,310.0012800000002,388.99979999999994,323.99260849095805,65.00719150904189
2,896.00064,481.49964,906.26801,467.51067,918.61724,455.59946,932.32489,445.17295,946.66757,435.63807,960.92600,426.40508,975.66274,417.91346,992.85395,414.58101,1002.24641,428.86798,1004.00064,445.50000,1004.00064,896.0006400000001,107.99999999999989,481.49963999999994,414.5810120035809,66.91862799641905
2,898.99968,492.99948,903.05369,483.09926,906.58132,472.52503,910.36776,461.93409,915.19815,451.98375,921.85089,443.33558,930.82269,436.82857,941.57447,434.51257,950.91719,440.46722,956.99904,449.50032,956.99904,898.99968,57.999360000000024,492.99948000000006,434.51257211358757,58.486907886412496
2,897.99936,492.00048,900.18579,479.16437,903.36674,466.68206,907.49700,454.50784,912.53136,442.59603,918.74706,431.18595,928.94160,423.26695,941.57078,424.53871,949.89511,434.23454,949.49952,447.50016,949.8951062044757,897.9993599999999,51.89574620447581,492.0004800000001,423.26695053917024,68.73352946082986
2,896.49984,505.50048,906.33469,494.96492,913.47859,482.45287,919.75600,469.33695,926.99133,456.98976,936.84184,446.72198,949.70221,439.55910,963.80540,438.32345,976.78024,444.72862,987.99936,453.49956,987.99936,896.4998400000003,91.49951999999973,505.5004800000002,438.32344713387164,67.17703286612857
2,911.50080,509.99976,916.80198,500.59103,920.07989,490.89142,923.04807,481.16589,927.42005,471.67941,934.72092,463.65013,944.63655,463.99271,951.60649,471.63581,954.85079,482.05379,956.49984,492.00048,956.49984,911.5008,44.99903999999992,509.99976,463.6501333810059,46.34962661899408
2,830.99904,429.99984,836.32469,418.78274,842.33469,407.72463,849.30881,397.25930,857.52685,387.82051,867.34873,380.06172,879.67405,376.69412,890.56627,381.62900,897.18020,393.19664,905.50080,401.99976,905.5008,830.9990399999998,74.50176000000022,429.99983999999995,376.69411980793126,53.30572019206869
2,943.00032,581.50008,960.76745,563.89014,976.66701,544.32037,992.23491,524.42333,1009.00708,505.83160,1028.10810,489.71076,1047.97533,474.18810,1068.51849,459.98570,1092.99411,453.25519,1112.00064,466.99956,1112.00064,943.0003200000002,169.00031999999976,581.5000799999999,453.25519076159077,128.24488923840914
2,880.99968,515.00016,893.55340,501.91602,906.74606,490.66014,921.28375,481.20922,937.84877,473.59828,954.92846,473.20611,967.92927,485.73994,975.22840,501.84446,979.01767,519.11181,981.99936,536.49972,981.9993599999999,880.9996800000001,100.99967999999978,536.49972,473.20610815708415,63.29361184291588
2,932.00064,470.49984,943.05985,459.49451,955.29437,451.38259,968.61085,445.35691,982.91594,440.61031,997.86731,437.52255,1011.50962,442.70717,1020.78667,454.53355,1026.09411,468.65708,1029.99936,482.99976,1029.99936,932.00064,97.99872000000005,482.99976000000004,437.52255184674704,45.477208153253
2,879.99936,522.49968,892.53551,511.05075,904.86667,500.28495,917.51161,490.20574,930.98912,480.81655,945.79775,472.44250,961.83054,472.05027,973.83692,483.24660,978.46298,499.79688,976.50048,516.00024,978.4629813866882,879.9993599999999,98.46362138668826,522.49968,472.05027288909423,50.44940711090578
2,882.00000,532.50048,900.50968,519.63566,918.98346,505.75222,938.18597,492.96049,958.88187,483.37081,981.37770,479.01466,1004.15143,481.58487,1024.38315,492.12337,1039.71173,509.34385,1048.50048,530.50032,1048.50048,882.0000000000003,166.50047999999958,532.5004800000002,479.01465827168784,53.48582172831232
2,930.00000,409.50036,950.40617,394.44816,970.96453,377.87413,992.29607,362.09899,1015.02179,349.44343,1039.69362,342.04602,1065.67418,338.93583,1091.56537,340.29061,1115.28774,351.07066,1131.99936,371.00052,1131.99936,930.0000000000003,201.99935999999968,409.5003600000001,338.93583005991565,70.56452994008447
2,1076.99904,571.00032,1073.74127,549.40387,1067.04543,528.81571,1057.55686,509.32954,1045.89199,491.05829,1030.93732,475.27076,1010.95549,467.82650,989.52943,472.70530,969.13571,479.74738,950.99904,491.50044,1076.9990400000002,950.9990399999999,126.00000000000023,571.0003199999998,467.8264957765631,103.17382422343667
2,931.00032,433.50012,958.56082,410.31412,989.31444,391.97608,1022.49518,378.36048,1057.38695,369.91936,1093.32156,371.40072,1125.67139,386.55891,1150.88816,412.14976,1170.30884,442.28880,1185.99936,474.50016,1185.99936,931.0003199999998,254.99904000000026,474.50016,369.9193629451922,104.58079705480782
2,1070.49984,586.00044,1067.78068,558.59241,1056.67651,535.25555,1040.65774,514.20611,1022.17032,495.03925,997.99357,484.95973,971.36149,483.02094,946.42782,490.56439,923.16967,504.33541,900.00000,516.50028,1070.49984,900.0,170.49983999999995,586.0004399999999,483.02093549345943,102.97950450654048
2,1062.49920,559.50048,1057.10912,539.64616,1049.63534,520.28807,1039.39803,502.33235,1025.73211,486.71104,1008.46995,475.22716,988.35248,470.45800,967.93062,473.04729,948.68631,481.07249,931.00032,491.50044,1062.4991999999997,931.00032,131.49887999999976,559.5004799999998,470.45799845530905,89.04248154469076
2,1084.99968,572.00040,1081.94867,548.52320,1074.28702,527.08438,1064.35269,506.48007,1054.36182,485.58839,1042.38169,466.08087,1023.95427,452.21614,1001.67834,446.49116,978.98567,450.43295,957.50016,458.49996,1084.99968,957.5001599999999,127.49951999999996,572.0004,446.49115730590506,125.50924269409495
2,1100.49984,473.50008,1102.31189,455.73453,1103.75533,439.38897,1104.63623,423.44214,1104.76068,406.87281,1103.64314,388.97772,1094.91210,375.55366,1078.74500,376.60043,1064.87489,388.55531,1053.50016,399.49956,1104.760679051857,1053.50016,51.260519051857045,473.50008,375.553656752849,97.94642324715102
2,1000.99968,544.50036,999.62060,535.89658,1001.01160,522.84882,1001.67518,509.18987,998.11380,498.75252,987.96140,494.87338,976.97568,497.28763,968.76786,504.89145,961.05075,513.45651,950.49984,518.00040,1001.6751759716092,950.49984,51.17533597160923,544.5003599999999,494.87338102613677,49.62697897386312
2,1079.50080,564.49980,1076.60475,544.71658,1069.40781,527.27316,1059.73907,510.86130,1049.40326,494.20060,1037.35519,479.26753,1019.39381,472.39416,999.97575,472.57766,981.40930,477.67879,963.99936,486.00000,1079.5007999999998,963.9993599999999,115.50143999999989,564.4997999999997,472.39416364169756,92.10563635830215
2,986.49984,512.49996,996.19214,500.01347,999.62021,491.06031,1000.59204,483.23086,1002.91566,474.11553,1010.20144,461.51097,1010.24664,459.72783,1003.81324,469.15144,999.83533,478.07652,993.50016,488.00016,1010.2466384269449,986.4998399999998,23.74679842694502,512.49996,459.7278258502414,52.772134149758585
2,1098.49920,583.50024,1090.15515,556.30805,1077.33637,530.93021,1059.93066,508.46043,1037.74300,490.66759,1010.68823,482.38016,982.16877,481.75126,954.22104,486.41384,927.38436,495.83087,902.49984,509.49972,1098.4991999999997,902.4998400000001,195.99935999999968,583.50024,481.75125970405,101.74898029594993
2,1101.50016,574.49952,1093.22246,554.05381,1084.72937,532.74485,1073.79457,512.89176,1058.28108,496.79733,1038.51141,486.20805,1016.32381,481.60257,994.95111,487.00707,975.65618,500.04303,957.50016,512.49996,1101.5001599999998,957.5001599999999,143.9999999999999,574.4995199999998,481.6025745671639,92.89694543283593
2,1096.99968,561.49956,1088.18114,539.89504,1077.05429,519.62296,1063.79364,500.55622,1047.98445,483.44443,1026.50619,475.00069,1003.64003,478.95503,981.82296,487.32655,961.84884,498.65874,944.49984,514.50012,1096.9996800000004,944.49984,152.4998400000004,561.4995599999999,475.00069466570005,86.49886533429981
2,710.00064,491.00040,733.25747,481.65388,756.24368,471.65929,779.45804,462.27349,803.39927,454.75333,828.32680,450.61388,853.12698,452.76353,877.32904,459.95556,899.91563,470.36775,917.50080,488.50020,917.5008,710.00064,207.50016000000005,491.0004,450.61388482772094,40.386515172279076
2,747.50016,475.50024,760.15188,462.35069,773.88596,451.00341,788.55876,441.07330,804.02665,432.17526,820.18724,424.11903,837.81918,421.14671,853.34766,429.23503,860.90995,446.16083,865.49952,463.00032,865.49952,747.50016,117.99935999999991,475.50024,421.1467085165147,54.35353148348531
2,736.99968,474.00012,762.44103,459.80507,788.04375,445.45481,814.79902,433.64011,843.51893,427.14130,872.68246,429.89685,897.51288,445.01036,915.51245,468.26789,930.36016,493.31680,938.49984,521.49960,938.4998400000001,736.9996799999999,201.50016000000016,521.4996,427.1413045827266,94.35829541727338
2,712.99968,475.00020,730.98292,461.59476,749.03628,450.20423,767.53337,439.54277,786.84900,428.40453,807.45536,423.41215,826.63135,434.23434,835.98964,453.32934,837.42883,476.08411,840.00000,496.99980,840.0,712.99968,127.00031999999999,496.9998,423.4121518997655,73.5876481002345
2,722.49984,511.99992,741.60378,493.07302,762.50502,476.47480,784.96654,462.06966,808.75174,449.72435,833.78880,440.27156,860.23942,436.72611,886.70580,440.79565,909.13830,455.13346,924.49920,477.00036,924.4992,722.4998400000003,201.99935999999968,511.9999200000002,436.72611350935694,75.27380649064327
2,794.99904,480.49956,816.59568,469.70630,838.28756,459.62962,860.77684,451.23722,884.57714,445.82760,908.08863,448.30881,930.35518,458.46364,948.19851,473.82127,958.66675,495.89298,969.99936,517.00032,969.99936,794.9990399999999,175.0003200000001,517.00032,445.82760091233513,71.17271908766486
2,945.50016,458.49996,973.78820,448.31552,1003.74766,438.84287,1034.41715,433.10753,1064.84285,434.10056,1094.78867,441.56371,1124.28422,451.45350,1148.34352,469.72752,1166.58260,495.57025,1183.00032,520.99956,1183.0003199999999,945.5001600000002,237.5001599999997,520.99956,433.1075254633599,87.8920345366401
2,759.00096,482.49972,776.86454,474.68140,796.29963,471.75664,815.53836,474.85040,832.49805,484.62668,844.39110,500.01969,851.34171,518.25443,855.30895,537.34290,858.46772,556.62859,862.99968,575.49960,862.99968,759.00096,103.99872000000005,575.4996,471.75663724062923,103.74296275937076
2,1065.99936,558.50040,1065.15041,543.17569,1066.81605,527.03706,1068.76383,510.70893,1068.76130,494.81572,1064.99579,479.80257,1060.17918,464.19791,1051.26021,452.18930,1035.29017,452.21874,1022.00064,461.00016,1068.7638294803205,1022.00064,46.763189480320534,558.5003999999998,452.1893025229142,106.31109747708558
2,860.00064,458.49996,890.02118,441.91062,921.94782,429.12418,955.25853,420.82669,989.41498,417.82988,1023.55703,422.12495,1054.33671,436.85095,1079.78537,460.15406,1100.59737,487.32896,1117.00032,517.50036,1117.00032,860.00064,256.9996800000001,517.50036,417.82988023376237,99.67047976623763
2,746.00064,526.50000,764.57698,511.77878,782.72431,495.34177,801.61822,479.84426,822.43379,467.94104,845.79210,461.79123,869.79030,463.82362,887.33820,480.10113,895.47211,503.04922,900.49920,526.50000,900.4992,746.0006399999999,154.4985600000001,526.5,461.791226194707,64.70877380529299
2,776.99904,536.49972,794.18741,515.36114,814.49057,500.25361,836.68880,488.08396,859.56240,475.75906,882.75908,464.08679,908.23065,466.23901,929.94586,479.74657,940.01118,503.89507,946.99968,528.50016,946.9996799999999,776.9990399999999,170.00063999999998,536.4997199999999,464.08678793008613,72.41293206991378
2,909.99936,549.99972,924.99246,537.48387,940.68757,526.01601,957.06784,515.58731,974.11644,506.18891,991.89277,498.11027,1011.19891,494.81475,1028.72584,501.95633,1039.91169,518.91385,1047.99936,535.99968,1047.99936,909.9993600000001,137.9999999999999,549.9997200000001,494.8147512665499,55.18496873345026
2,872.00064,523.99980,882.31677,506.73507,895.53187,494.80451,910.72537,485.87083,926.97668,477.59676,943.43452,468.09362,960.84509,467.65851,973.32071,481.12081,978.05171,499.37479,981.50016,517.00032,981.50016,872.0006399999999,109.49952000000019,523.9997999999998,467.6585142195348,56.341285780465
2,906.49920,535.49964,923.09443,524.02620,939.23162,511.01307,955.31219,497.62214,971.73754,485.01530,988.91082,474.34510,1007.51587,465.25472,1027.52055,459.15814,1044.44760,470.35810,1054.50048,488.00016,1054.50048,906.4992000000002,148.00127999999972,535.4996400000002,459.1581426538429,76.34149734615733
2,1011.99936,421.00020,1017.26617,411.48547,1025.56543,401.45642,1036.33546,398.92845,1046.27091,405.49066,1052.47380,415.45557,1056.86938,426.32042,1060.31613,437.55304,1063.47318,448.87306,1066.99968,460.00008,1066.9996800000001,1011.9993599999999,55.000320000000215,460.00008,398.92845375392886,61.07162624607116
2,968.49984,483.49980,986.29599,462.28111,1006.22964,443.40933,1027.82352,426.47869,1050.60036,411.08342,1074.15014,396.90911,1098.71449,384.67874,1126.09308,382.98350,1143.94934,403.38121,1152.49920,429.49980,1152.4992,968.4998400000001,183.9993599999999,483.49979999999994,382.98350123599863,100.5162987640013
2,823.00032,608.50008,841.47732,601.37887,856.38895,588.25219,869.79361,572.79298,883.74970,558.67419,900.27603,549.48529,919.35385,544.51952,938.48545,539.54837,956.65801,546.14418,963.50016,564.49980,963.50016,823.0003200000002,140.49983999999984,608.50008,539.5483652084378,68.95171479156227
2,999.99936,430.49988,1007.94212,423.02167,1016.77067,412.08786,1027.09491,405.20104,1038.89024,407.88414,1048.89083,415.43395,1055.13942,425.69915,1058.90903,437.65360,1062.81819,449.64142,1069.49952,460.00008,1069.49952,999.9993600000001,69.50015999999994,460.00008,405.20103921066186,54.799040789338164
2,1000.99968,440.49960,1010.83690,433.14111,1022.31127,424.70888,1034.43339,423.21736,1045.87289,430.30843,1055.27835,439.38176,1063.06618,449.64977,1069.53178,461.07021,1074.67692,473.17701,1078.50048,485.49996,1078.50048,1000.9996800000002,77.50079999999969,485.49996000000004,423.21736481792914,62.28259518207091
2,1011.99936,429.99984,1020.82822,419.05804,1031.34062,409.28837,1044.18071,403.19157,1057.98205,404.40956,1068.86896,413.96299,1077.83172,424.99947,1084.18783,437.46495,1088.97762,450.93982,1094.49984,464.00040,1094.49984,1011.9993599999998,82.50048000000015,464.0004,403.1915658857767,60.808834114223316
2,985.00032,444.49992,991.63586,433.44826,998.43440,423.16964,1005.63043,413.34977,1013.45845,403.67438,1022.19698,394.03493,1033.02920,388.59655,1045.34340,391.43538,1055.06449,399.20570,1061.50080,410.00040,1061.5008,985.0003200000004,76.50047999999958,444.49992000000015,388.5965545656018,55.903365434398324
2,996.00000,439.99956,1003.92748,428.15676,1012.88541,417.47931,1023.07551,408.11956,1034.69949,400.22986,1047.81455,394.83920,1061.46533,396.90079,1072.80993,405.16940,1081.50427,416.28933,1088.99904,427.99968,1088.99904,996.0000000000002,92.9990399999997,439.9995600000001,394.83919700108135,45.16036299891874
2,1014.00000,444.49992,1023.62269,430.42117,1035.44768,417.86451,1049.24387,407.59604,1064.77997,400.38235,1081.64512,397.49598,1098.38056,401.19283,1111.87921,411.52909,1122.27133,425.67537,1131.00096,439.99956,1131.00096,1014.0,117.00096000000008,444.49992000000003,397.49598280896043,47.0039371910396
2,1004.00064,452.49948,1014.96416,434.73524,1027.41103,417.35272,1042.59999,402.69092,1061.58158,393.54243,1082.43169,395.46522,1097.88140,409.98157,1110.81808,426.73553,1115.63557,447.84831,1126.50048,464.50044,1126.50048,1004.00064,122.49983999999995,464.50044,393.54242987162115,70.95801012837887
2,998.99904,412.49952,1010.61961,400.96978,1022.20949,387.71744,1035.52311,377.02579,1051.89987,372.91227,1068.54163,376.68921,1082.37288,386.55838,1093.42473,399.42376,1101.90207,414.18166,1107.99936,429.99984,1107.99936,998.9990399999998,109.00032000000022,429.99984,372.91227261926235,57.08756738073765
2,817.49952,452.99952,837.03878,441.93354,857.63377,430.73470,879.43453,423.81893,902.24450,424.70999,924.05645,431.99492,943.80167,443.59356,961.30336,458.40638,976.17324,475.87583,987.99936,495.49968,987.99936,817.49952,170.49984000000006,495.49967999999996,423.8189295096013,71.68075049039868
2,1018.99968,416.99988,1026.65785,403.17269,1034.73429,390.09842,1043.59921,377.71806,1053.62283,365.97262,1065.22093,355.06583,1079.64292,350.63419,1093.86881,356.71928,1104.17620,368.68183,1112.49984,381.50028,1112.49984,1018.9996800000001,93.50015999999982,416.99988,350.6341933105803,66.3656866894197
2,818.00064,443.99988,833.01913,435.75924,849.38517,433.70728,866.68018,435.25777,881.72225,441.86049,891.71588,455.32185,900.55329,470.11038,909.74044,483.92919,917.76057,498.33292,922.99968,515.00016,922.99968,818.00064,104.99904000000004,515.00016,433.7072831077244,81.29287689227567
